2015-07-26_09_32_54 Aptomy version 0.0.1 Gyroscope DATA
21340.95	-0.2213	0.6561	11.9171
21341.93	18.2037	53.1235	-86.3571
21342.93	-24.1623	7.0648	-18.7759
21343.96	161.6669	-34.1263	-9.2087
21344.93	-38.1088	25.7797	2.5024
21345.93	0.5493	-11.1237	-17.7231
21346.94	6.0120	13.1454	22.5220
21347.93	7.9956	-6.4316	-3.4180
21348.93	1.1215	-2.1973	4.3030
21349.94	-0.4425	-0.9232	6.1417
21350.93	0.3586	-1.3504	2.9602
21351.93	1.7471	-1.1368	4.7150
21352.94	-0.3433	-1.2894	6.0501
21353.93	-0.3967	-1.0757	3.4714
21354.95	1.4801	-0.4578	5.5923
21355.94	0.5722	1.5717	0.2975
21356.93	-5.0354	3.3417	14.4424
21357.93	-22.1863	2.1820	43.0374
21358.94	148.0637	-64.9567	-45.0897
21359.93	-110.7330	-13.6108	51.7197
21361.08	157.1655	-50.5600	-84.9380
21361.95	249.1531	-62.9578	-49.2859
21362.94	197.9141	-97.1985	51.5137
21363.93	249.9924	-233.7265	58.4488
21364.94	5.0964	-82.9010	44.6091
21365.93	96.2753	-25.8942	1.5488
21366.93	-62.3474	-25.4364	84.3506
21367.96	10.9558	1.1444	-51.7502
21368.93	-6.3934	-14.4196	39.9551
21369.95	-0.3281	1.7548	6.3400
21370.94	-9.8343	2.7771	-13.7024
21372.00	-10.1013	6.7978	-28.5416
21372.93	-95.1920	2.3117	-2.3804
21373.94	-60.2188	13.0997	3.6545
21374.93	-43.9377	33.1116	11.6577
21375.93	-170.5551	10.5820	-12.2299
21376.94	-113.9374	40.2756	-63.6902
21377.93	-118.4769	49.8505	-62.0422
21378.93	-84.6252	-31.2805	-59.1965
21379.94	92.5598	-36.6058	-43.9911
21380.93	80.1697	-26.6724	97.3969
21381.93	61.2564	-13.6871	39.4669
21382.94	-112.6251	34.8206	-39.5126
21383.93	-105.6519	54.1687	-78.2166
21384.93	121.3760	-23.7427	-20.9656
21385.94	59.1049	4.5395	41.1758
21386.93	-191.7191	63.9343	-72.9904
21387.96	138.7024	-33.2413	84.2056
21388.94	-19.7449	14.2136	11.6501
21389.93	-41.0233	-41.3742	-78.6133
21390.93	104.5380	-36.1481	24.4064
21391.94	-160.9039	30.0293	-61.9888
21392.96	86.8912	-28.4119	116.9510
21393.93	-186.9431	46.9284	-88.4094
21394.94	151.3748	-25.0626	80.8868
21395.93	-137.6114	30.8762	-27.5192
21396.93	95.6802	-20.2484	-21.0953
21397.94	31.4407	-0.5798	-20.3934
21398.93	-103.3630	-2.4948	-25.0473
21399.93	110.4736	-10.8719	71.6705
21400.94	-184.8297	49.4232	-32.8751
21401.93	145.7291	-21.5912	83.3359
21402.93	-31.2424	2.9526	1.2894
21403.94	2.1286	-53.3295	-54.8706
21404.93	78.6362	2.0447	12.7869
21405.93	-7.3318	7.8735	-38.1622
21406.94	-19.7372	-15.9683	11.1923
21407.93	3.2959	5.2719	9.0942
21408.93	-17.8146	5.9052	13.2370
21409.94	-21.5454	13.9465	-52.8336
21410.93	146.7972	-2.6093	47.5311
21411.93	79.8874	1.4114	26.4816
21412.94	-175.7278	41.4352	-61.2717
21413.93	149.0173	-22.5906	32.2876
21414.93	74.5163	12.4588	29.9301
21415.94	-208.0688	46.6461	-75.4242
21416.93	105.2933	-31.7230	-15.5258
21417.93	95.4132	-2.1744	1.6403
21418.94	-52.1393	2.0676	-74.7452
21419.93	2.6855	1.2207	-6.6910
21420.93	16.6473	4.8065	-42.6941
21421.94	9.1629	-8.5449	-23.5748
21422.93	109.9167	-5.0659	97.8088
21423.93	89.6683	-1.2665	16.0294
21424.94	-3.1128	5.4245	-59.8145
21425.93	8.4610	12.0163	23.1934
21426.93	5.9509	-24.7955	-52.6505
21427.94	31.2576	-3.6392	-13.6871
21428.99	117.1265	-3.4256	-1.4038
21429.93	114.3875	-10.1929	56.7169
21430.94	79.4601	14.7934	37.8494
21431.94	117.7750	-3.5934	41.8091
21432.93	66.9403	16.1209	50.3616
21433.94	-9.6512	18.1503	-10.5209
21434.94	-116.1118	44.1666	-51.3840
21435.93	100.7156	-37.1628	114.8682
21436.94	-158.6990	21.6370	-41.9083
21437.94	170.4102	24.0021	43.0298
21438.93	-39.9094	25.5814	-53.5126
21439.94	44.8990	-33.4854	22.3465
21440.94	65.4984	8.0109	40.1535
21441.93	-19.3100	-20.2637	-49.7513
21442.94	83.3206	29.0146	2.8229
21443.94	-189.3539	57.8690	-70.9991
21444.93	133.2779	-27.8625	28.2669
21445.95	-35.0723	34.8434	-7.0343
21446.94	29.3045	-55.3970	-56.8695
21447.93	87.2955	12.2833	-10.9711
21448.95	-12.9547	-44.1437	-47.6532
21449.94	56.1829	2.3880	94.1620
21450.93	37.8265	-28.4042	-73.9899
21451.95	-67.4515	42.8619	-39.7644
21452.94	157.0206	10.5591	34.2789
21453.93	-197.4869	24.8795	-32.0587
21454.95	123.1537	1.4343	23.2773
21455.94	75.3174	-18.9667	-55.8548
21456.93	-173.1415	40.9012	-103.4851
21457.95	132.6675	1.8005	38.6124
21458.94	66.3528	-9.3536	-41.8854
21459.93	-186.5463	45.6772	-52.0706
21460.95	105.5145	3.1433	37.4908
21461.94	2.8839	-54.6188	-39.6500
21462.93	-44.6320	5.9357	-17.9062
21463.95	-2.0523	-1.2207	0.6027
21464.94	8.2169	-2.1591	-25.0473
21465.93	-4.6234	-3.2959	13.7939
21466.95	0.1678	-2.3651	3.0136
21467.94	-4.1046	-1.7700	8.3542
21468.93	-1.0910	-3.6926	1.3733
21469.95	5.2414	-2.7847	16.6092
21470.94	14.6255	-1.7090	-12.3444
21471.93	-3.9673	7.4539	2.6321
21472.95	-0.5722	-5.5313	2.3193
21474.03	-6.4621	2.1820	16.7923
21474.93	-55.3894	8.7204	-25.8179
21475.95	6.5613	-2.3270	11.1771
21476.94	3.4180	8.4915	-6.5155
21477.93	-0.6256	4.5242	4.6921
21478.95	1.1520	-0.4120	2.0752
21479.94	6.9199	-1.8463	11.8637
21480.93	1.0147	0.5493	4.4785
21481.95	2.7161	-0.1297	3.0823
21482.94	-0.6790	-2.3422	3.7003
21483.93	0.7858	-0.8163	3.5858
21484.95	0.2518	-1.4725	3.2272
21485.94	-1.5945	-1.3809	3.7689
21486.93	0.3586	-0.7095	4.7379
21487.95	0.6180	-0.9003	3.5629
21488.94	-2.6245	5.4626	-8.3923
21489.93	-1.4725	-16.6321	9.3765
21490.95	0.9689	-2.9144	4.6158
21491.94	-0.2213	-1.2283	3.0365
21492.93	-0.8240	-1.8463	4.1885
21493.95	0.8698	-0.2365	3.9978
21494.94	-0.2441	-1.3351	4.8294
21495.93	-10.1852	-7.7133	2.7313
21496.95	3.9291	-2.8687	1.1139
21497.94	-0.1678	-2.5482	3.7003
21498.93	0.7935	-4.0512	3.1052
21499.95	-1.5488	0.6866	3.4561
21500.94	-0.1984	-2.5711	0.2518
21501.93	1.5488	1.9989	3.5248
21502.96	0.9384	0.9613	3.2043
21503.94	-0.1373	-0.4272	2.4033
21504.93	-0.5341	2.2507	3.4485
21505.96	2.2125	2.1286	4.1046
21506.94	2.2888	-6.8283	41.4276
21507.93	-1.2512	8.1406	-9.9182
21508.95	4.9362	-8.4839	-13.8321
21509.94	0.8240	-4.2877	3.7460
21510.93	-2.0370	-3.4332	8.1406
21511.95	-0.7706	1.7700	12.4054
21512.94	-12.6648	-8.1558	22.6746
21513.93	-3.5553	-3.4103	9.4070
21514.95	-4.7531	-5.6610	4.0131
21515.94	-4.2419	8.5526	-14.7018
21516.93	-0.0381	-2.3727	4.0588
21517.95	0.6638	0.3052	1.1520
21518.94	1.5182	1.1978	5.1651
21519.93	2.4185	-1.4191	6.6299
21520.95	0.8316	-0.3815	1.8768
21521.94	-0.5035	-0.3204	1.0376
21522.93	0.8850	1.5793	1.9226
21523.95	0.4120	-0.8316	1.6174
21524.94	-0.1831	-1.2283	3.4485
21525.95	13.9084	11.0550	1.3123
21526.96	-1.4343	-3.5782	8.8882
21527.94	-16.9296	-6.2103	-37.4680
21528.93	-5.2338	-2.8152	1.3428
21529.95	13.3972	-17.7002	5.7526
21530.95	-6.4392	-7.4997	-9.4681
21531.93	-0.5798	-7.8278	4.7913
21532.95	0.2975	-7.3395	1.5488
21533.94	4.0512	4.2801	35.1791
21534.93	-8.4763	14.7934	-13.2523
21535.95	0.9460	-7.6447	14.1449
21536.94	8.5144	11.6882	-10.3455
21537.93	-27.2141	3.0518	-12.3825
21538.95	7.3395	-0.4196	-3.5706
21539.94	-0.9689	0.4959	6.2790
21540.93	-4.8981	1.5411	8.8120
21541.95	3.5782	3.7155	0.2289
21542.94	-0.5951	-1.3199	4.9667
21543.93	-0.7248	0.3586	-0.7477
21544.95	0.4349	-0.0839	4.4250
21545.94	19.8517	2.4872	0.1068
21546.95	5.9738	-12.8860	-22.0795
21547.95	21.0800	-2.4033	-5.0964
21548.94	-54.2831	6.7520	6.2637
21549.93	28.2898	-1.1139	-2.2812
21550.95	96.5576	-17.9443	36.9339
21551.94	40.6494	-44.1055	-38.4521
21552.93	59.1965	-14.9841	11.7340
21553.95	127.3880	-27.4124	10.6888
21554.94	123.8937	-32.4631	76.9043
21555.93	52.9480	16.9449	20.2942
21556.95	-166.9159	49.5758	-70.7092
21557.97	87.0209	-37.1628	12.8937
21558.94	24.5972	30.9601	21.3242
21559.95	-90.8661	0.9918	-21.8124
21560.96	126.7853	-16.5176	137.8021
21561.94	-171.8597	34.5535	-46.8674
21562.96	147.1939	-17.9520	126.7242
21563.94	-175.0412	59.4788	-80.9174
21564.93	146.4996	-52.0706	163.7115
21565.95	-174.1867	52.2537	-32.7072
21566.95	106.1172	-28.6331	86.9751
21567.93	-195.6558	44.7540	-58.0368
21568.97	121.7728	-22.6898	140.0986
21569.94	-125.2213	5.5618	-63.9191
21570.94	98.0759	-27.9541	57.4570
21571.95	-53.2990	-24.4522	-7.8430
21572.97	71.0068	-30.8914	64.3234
21573.93	-88.4018	-25.5127	-47.6151
21574.96	82.3898	-10.4294	6.9733
21575.96	-61.5997	-11.5128	-85.5713
21576.93	100.2350	-3.6850	32.8598
21577.95	-115.6998	12.7182	-57.4493
21578.95	99.5865	-7.4310	-1.0986
21579.93	-46.9284	13.1226	-89.2563
21580.95	3.5858	26.4435	-49.3774
21581.94	169.2505	4.7379	30.5405
21582.93	-201.0574	39.5279	-29.3198
21583.95	116.0583	-6.0043	29.1061
21584.95	12.3978	-52.9022	-23.4909
21585.96	-140.2740	46.9666	-86.8835
21586.96	120.0409	-6.1646	97.8012
21587.96	-144.4626	18.0511	-94.1315
21588.96	31.4331	6.1035	51.4526
21589.96	152.5040	-20.0806	4.5166
21590.96	-200.2106	53.5889	-87.1506
21591.96	129.0436	-13.9847	114.6698
21592.95	-47.1802	-16.0141	-63.9954
21593.97	-49.6979	39.0015	-21.4005
21594.96	127.7390	-60.7071	153.0533
21595.95	-146.7056	11.2991	-73.5626
21596.97	-13.9084	45.5933	19.5770
21597.95	139.2365	0.0534	104.6906
21598.96	-35.5301	-22.6135	-71.5256
21599.96	-134.4986	29.6860	-40.1001
21600.95	120.0638	-32.3944	153.6865
21601.95	-139.3356	14.7781	-93.6203
21602.97	11.9781	15.7852	22.7814
21603.95	189.4226	-15.0146	42.0303
21604.95	-203.0563	40.0162	-65.4144
21605.97	130.4169	7.6370	58.0902
21606.96	100.1892	-20.0424	-36.9034
21607.95	-182.6477	35.7742	-47.7448
21608.97	135.4904	18.9972	103.9658
21609.95	-9.5978	-41.5192	-27.5497
21610.96	-75.8667	22.4304	-25.4211
21611.96	117.6834	-47.8592	120.6131
21612.96	-94.8029	-33.0429	-54.2755
21613.95	-77.5909	42.7475	24.7192
21614.97	134.2621	-46.0815	199.4476
21615.96	-37.8113	2.1744	-48.4161
21616.96	-135.3455	20.3857	0.7095
21617.96	135.1395	-15.2893	123.2834
21618.95	-70.5032	-16.0141	-32.0816
21619.95	-55.1605	48.9960	-27.6260
21620.97	127.6855	-69.8090	163.7802
21621.95	-200.2411	38.8718	-59.7534
21622.96	95.1691	3.9673	69.7021
21623.97	56.2668	-50.1175	7.0343
21624.95	-34.8129	8.3694	13.6948
21625.95	115.7837	-18.8751	-27.2446
21626.96	-50.0641	47.6532	-53.1006
21627.96	93.4525	-18.7454	-8.9111
21628.95	-31.0593	23.4375	17.3187
21629.97	82.0999	-18.8599	-35.6903
21630.95	-38.0936	42.7246	-53.0624
21631.95	110.4813	-25.0397	10.3149
21632.97	-79.9026	17.3798	-3.5477
21633.95	89.3402	-20.0577	-26.3748
21634.95	-7.2632	26.4435	0.7248
21635.96	42.1600	-50.2167	-60.9818
21637.01	22.3770	26.6953	18.5318
21637.95	62.5687	-30.2963	-75.0885
21638.97	10.6201	35.6750	-16.8457
21639.96	48.9655	-15.2817	-50.9415
21640.96	18.4021	25.7874	8.1253
21641.96	17.4789	-25.7874	-43.8461
21642.96	105.3085	4.4632	14.8087
21643.95	-115.7532	8.3466	-35.7971
21644.97	83.8013	-38.2156	65.1321
21645.95	-137.0544	3.5324	-49.3469
21646.99	118.0344	-15.7242	173.4390
21647.97	-194.3130	47.0734	-59.4330
21648.95	171.7987	4.9667	63.5605
21649.95	-106.1935	37.2925	-42.9077
21650.97	113.5483	-21.6904	23.7045
21651.96	-29.8538	27.0920	-5.9967
21652.96	67.5125	-20.3934	-21.7819
21653.96	4.9515	17.5781	17.7078
21654.96	21.4081	-19.7830	-61.7142
21655.95	28.6407	-8.3237	87.7075
21656.97	0.1831	-50.1022	-29.9377
21657.97	61.5616	-15.6403	43.2892
21658.96	-0.6332	-14.7476	-75.0504
21659.96	-42.3660	43.8843	6.7673
21660.96	136.4517	-23.6282	69.4733
21661.99	-92.0639	14.7095	-57.1060
21662.97	-144.4702	37.1857	-69.7556
21663.96	111.5341	-3.4027	87.6389
21664.96	52.9404	-25.9094	-41.1682
21665.97	-194.0460	63.5681	-55.5344
21666.96	108.2458	-3.8986	-6.3248
21667.96	136.0321	-70.5414	-12.0316
21668.96	-132.7057	41.9464	-64.5370
21669.95	21.1258	33.3405	-88.8062
21670.98	118.3243	-73.8602	30.8456
21671.97	-210.3043	61.4243	-74.6155
21672.95	125.2136	9.4833	39.9628
21673.99	-51.5823	-13.0310	-55.3970
21674.97	-2.8152	8.0414	14.1449
21675.96	153.7933	1.8616	31.8298
21676.98	-185.3409	53.2150	-62.6450
21677.97	132.0114	4.3411	153.5873
21678.96	-160.9192	19.7525	-43.6096
21679.95	112.6709	17.9062	17.9291
21680.97	-19.1498	-6.5842	-98.9227
21681.96	-15.2893	-8.8730	24.8184
21682.96	138.5040	-31.9901	6.5308
21683.97	-185.1120	21.3699	-36.3235
21684.95	113.9069	-0.5798	119.4916
21685.95	-89.2563	-0.9384	-89.3707
21686.97	-14.5187	12.4207	20.1645
21687.96	185.8521	-37.4527	49.6063
21688.98	-179.4586	25.7111	-43.4113
21689.97	125.2823	-25.9781	32.3563
21690.96	144.8288	-43.2663	52.6657
21691.96	-193.4814	28.3127	-15.9531
21692.96	136.0931	-6.3782	20.5841
21693.96	83.6258	-36.0107	-15.2893
21694.96	-127.8152	10.2997	-45.0058
21695.96	133.4305	-2.0447	191.2231
21696.99	-134.3155	6.2561	-98.3047
21697.95	69.9539	0.9995	51.1627
21698.97	90.1566	-42.4271	4.3793
21699.96	-106.5521	24.7650	-14.1678
21700.95	141.7160	10.0098	1.7090
21701.97	-117.2409	37.0636	-8.5983
21702.96	135.1547	4.5471	6.5536
21703.96	-35.1868	29.2435	7.2632
21704.97	64.7736	-42.4652	8.2321
21705.96	45.4865	-22.6059	18.3868
21706.98	23.2849	-39.4821	-35.3470
21707.96	-82.5119	31.1584	-13.6108
21708.96	160.9650	-6.8207	-3.8452
21709.98	-221.8857	53.7109	-71.5942
21710.97	126.7471	-34.6832	160.7666
21711.96	-127.7313	21.8506	-67.1463
21712.95	107.9559	-10.2081	18.2114
21713.97	-31.9138	-18.4784	-65.2161
21714.96	-32.4020	21.6064	-5.1041
21715.95	122.4518	-29.0146	44.2734
21716.96	-172.3862	29.8767	-46.9513
21717.96	132.4615	-18.2266	129.6387
21718.96	-198.6542	59.5169	-63.6673
21719.97	119.0643	-29.1443	110.9848
21720.96	-202.7588	59.1125	-89.3784
21721.98	103.5233	-31.7001	112.2742
21722.97	-189.4989	24.8260	5.8136
21723.95	164.0396	-5.5389	39.0167
21724.96	-183.2886	48.9502	-105.4764
21725.97	148.6511	-6.5536	83.6105
21726.96	-222.2061	47.9050	-75.0504
21727.96	125.0839	9.2697	88.3484
21728.97	-96.3593	-10.1471	-71.0449
21729.96	106.5140	7.2403	-27.7481
21730.96	-11.2381	-37.2849	-50.2930
21731.96	-12.0926	17.7231	26.7334
21732.96	152.4048	-14.7018	32.9437
21733.96	8.2932	-3.1204	-25.9247
21734.97	9.1858	-11.0245	19.6457
21735.96	1.8311	12.5198	-3.5706
21736.96	22.1176	2.5864	-28.2440
21737.97	2.3346	-4.9515	3.0365
21738.99	13.9389	19.9661	38.5666
21739.95	-9.9487	-12.8021	28.1754
21740.97	-3.3493	5.4016	19.4016
21741.96	8.1787	0.1450	-5.1346
21742.95	-3.6926	0.6866	18.3945
21743.97	-2.6932	-0.2670	11.5585
21744.96	2.4567	-3.4027	13.2828
21745.98	8.3542	2.2354	-8.4991
21746.97	-40.7562	11.9247	-30.7465
21747.96	-161.5753	47.1802	-107.5974
21748.98	-78.2776	5.3482	-18.3716
21749.97	1.3580	-9.4986	27.7252
21750.97	23.8876	2.0905	5.5008
21751.98	102.2415	4.7913	45.7687
21752.97	-170.5780	43.3884	-58.5175
21753.96	55.3894	-34.4696	-18.2953
21754.98	84.0759	8.8654	30.4337
21755.97	8.7433	-16.9754	-18.4097
21756.96	12.8174	29.3427	9.8190
21757.98	-166.0385	44.2276	-57.2281
21758.98	158.9050	-5.1575	45.2805
21759.97	47.6456	4.3488	5.7373
21760.98	-99.1974	23.0637	-9.2621
21761.97	119.1788	14.3738	80.9021
21762.97	-197.3343	37.8036	-94.1772
21763.96	109.5581	-53.6728	140.6784
21764.95	-194.1986	74.6841	-98.0606
21765.96	142.0670	-3.9749	122.0093
21766.95	-26.7792	-22.4533	-73.5397
21767.95	-164.5203	41.5802	-70.7550
21768.97	104.7211	-6.7596	70.1294
21769.95	157.4631	-47.5159	71.8460
21770.98	-220.9930	23.8876	-112.3276
21771.96	-9.0485	36.8500	42.4118
21772.95	165.8783	-15.7242	37.5366
21773.97	-203.3386	33.5464	-64.7964
21774.96	101.4481	-0.0839	46.2723
21775.95	74.7070	-22.4304	-42.2363
21776.97	-54.5502	-3.9749	-31.6544
21777.97	-2.3499	-9.5978	57.9376
21778.98	-16.0065	-6.2180	4.0970
21779.98	-12.4207	-6.5079	5.5771
21780.96	-153.1525	15.3809	-57.6935
21781.98	114.2731	-25.5814	29.5258
21782.97	-68.3289	39.9170	-14.6027
21783.99	155.7770	-4.4022	25.8102
21784.98	-165.9164	36.2396	-30.9067
21785.97	133.2932	-44.3573	130.5313
21786.96	-167.6559	29.0756	-62.1490
21787.98	127.8305	0.3662	-47.1115
21788.98	-20.8664	-32.1198	-32.6843
21789.96	-8.8196	37.4298	-11.0397
21790.98	145.7977	-9.9945	31.1050
21791.97	-180.9998	46.5851	-69.3588
21792.96	110.3439	-47.0352	155.2429
21793.99	-131.8665	12.6953	-57.2586
21794.97	104.4006	-6.1569	-10.9482
21795.96	40.5884	-27.9694	-81.0928
21796.98	-65.6281	22.3923	-8.2550
21798.00	191.8716	12.1002	18.7683
21798.96	-186.7828	45.2728	-77.3315
21799.98	116.4474	-34.8206	134.1858
21800.97	-186.0809	30.6549	-63.0798
21801.96	106.8344	-0.0610	20.3094
21802.98	-39.6576	-31.9748	-50.1709
21803.98	70.1218	-2.5330	68.4967
21804.96	-26.3443	6.8283	15.7166
21805.99	14.3280	-10.6583	-28.6255
21806.97	-11.4975	6.9504	22.6135
21807.96	-13.0310	3.8452	-1.5106
21808.98	8.7204	0.7477	12.5656
21809.97	-0.9232	2.8763	13.7863
21810.96	-1.4191	-6.1722	23.9182
21811.98	11.5280	-6.0806	-3.6850
21812.97	11.7950	-1.9836	1.9608
21813.96	4.5242	15.8005	4.3335
21814.98	6.6299	1.8463	-2.1591
21815.97	44.2810	0.8850	-9.4223
21816.97	-90.9882	6.5460	-17.7002
21817.98	74.7299	5.4245	30.1132
21818.97	49.1333	-6.8130	-53.6728
21819.97	-51.6510	29.6936	-27.8702
21820.99	-132.6904	24.9100	-20.7443
21822.01	-62.7213	6.3019	-52.2232
21822.97	95.5200	-37.6740	124.8474
21823.98	-88.2034	30.0751	-6.1417
